Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
obc_set_pwm_duty,'-1999464303 -197186558',com_reset_wdt,'1094002783',com_send_data,'^+U',gssb_pwr,'702363600 370893148',tm_set_ack,'8349475853593505463 13207422575663998030',gssb_get_model,'',eps_get_config,'',obc_prop_tle,'-6572172637068594036',drp_set_deployed,'907040700',com_get_node,'',0,7.271049737930298,444020.0,10492.0
com_debug,'',drp_clear_gnd_wdt,'',gssb_fss_get_temp,'',gssb_get_sun,'',obc_get_time,'-1670731525',fp_test_params,'1311314636 yO_*H% -235691844',gssb_fss_get_temp,'',fp_set_cmd_unix,'-238259401 1785450635 1289949825  w>N',com_set_config,'}CEL26CU W',rw_get_speed,'',-11,6.767155170440674,444020.0,10856.0
test,'!2Ta0JL;',gssb_pwr,'-1262441755 396772722',gssb_fss_get_sun,'',fp_show,'',gssb_get_temp,'',com_update_status,'',drp_get_vars,'',gssb_arm_manual,'275619823',gssb_update_status,'',gssb_arm_manual,'-1412338121',0,7.2955732345581055,444020.0,10600.0
fp_set_cmd_dt,'-1761951081 -1331373842 -1023835578 c +X]0jV',fp_set_cmd_unix,'1955684625 1301694554 834390641 a 'IXVGh/Bj',gssb_get_temp_int,'',com_send_data,'GQ87?14*H',gssb_fss_get_temp,'',gssb_burn,'',tm_send_status,'1386297622',obc_get_time,'162273032',gssb_fss_get_sun,'',tm_send_last,'6714223911854683315 14268428658958994276',-6,6.289636611938477,444020.0,10900.0
com_send_tc,'823936440 D`j:gdw^',gssb_burn,'',tm_send_all,'11724847221723475821 3504876411724593593',com_debug,'',test,'',gssb_get_model,'',obc_update_status,'',fp_set_cmd,'-2046787796 982151429 -1913763811 168323836 735317013 34628116 -941370367 -761338470 @KY y>9',rw_get_current,'',obc_get_sensors,'',-6,7.198450803756714,444020.0,10472.0
rw_set_speed,'93676675 -1987406752',fp_show,'',obc_ident,'',drp_set_deployed,'-530499503',rw_get_current,'',drp_get_vars,'',eps_set_heater,'-155726598 1015432144',com_reset_wdt,'-1411370903',gssb_fss_get_sun,'',tm_set_ack,'7546747789786680375 1963444028535128797',0,7.536363363265991,444020.0,10604.0
eps_update_status,'',fp_show,'',drp_add_hrs_alive,'1042897118',help,'',fp_test_params,'1842326629 b-`nNU 1230465635',gssb_get_temp,'',drp_clear_gnd_wdt,'',gssb_arm_manual,'2091006810',test,"'q""Z/'",com_set_config,'jALi}y Rv$?aI',0,7.329674482345581,444020.0,10752.0
com_set_node,'-450227685',gssb_update_status,'',gssb_unlock_config,'-1020188538',com_set_config,'Gtwu oU',drp_get_vars,'',obc_set_tle,'-997695611 6I~',rw_get_speed,'',obc_update_tle,'',obc_get_tle,'',com_reset_wdt,'498172006',0,7.556473016738892,444020.0,10584.0
obc_update_tle,'',tm_set_ack,'13654293776514957628 5239821267576300799',obc_get_tle,'',gssb_get_burn_config,'',fp_test_params,'1410225127  249488236',eps_get_config,'',obc_set_pwm_freq,'197985387 155446208635981808227445748179184854455',rw_get_current,'',fp_set_cmd,"'1423354848 -2083873285 1831345530 465748981 -682440731 -574191522 397223746 -189930368 .^/Bk/Y/ )*)=,#0P`'",gssb_set_burn_config,'1424623653 1818058188 -790957893 -1952573075 1343443713 -1111534395 465952177',-11,6.822149038314819,444020.0,10752.0
gssb_arm_auto,'-1878379315',tm_send_from,'16992735429785912003 16718695036828875865 8319494192350626407',eps_hard_reset,'',obc_get_sensors,'',tm_set_ack,'215481754860503192 7695113214648709055',tm_send_status,'1639540038',gssb_get_status,'',gssb_get_version,'',gssb_fss_get_sun,'',gssb_get_burn_config,'',-6,6.732187509536743,444020.0,10832.0
gssb_scan,'1194980550 778650707',com_get_node,'',com_send_tc,'-1897912665 AK1@%',rw_set_speed,'1869736133 -1079670421',com_send_cmd,'559839963 ',obc_update_status,'',fp_set_cmd,'1372301307 1867252645 -903274505 642832342 1804896505 -1629514179 205116865 289829717 hFnz~w4{ Zm{)Qb+',drp_set_var,'-1778722564 -1226057887',tm_set_ack,'10104732440230143024 13411920497823884842',gssb_scan,'1983231220 -1891264820',-6,7.4372336864471436,444020.0,10660.0
tm_send_all,'1018428325978112637 13337833185562999529',tm_send_all,'1661153460627900857 13480139003104204864',tm_get_last,'10902095641245921835',help,'',gssb_set_burn_config,'1243037658 -784096819 81749708 694759236 1812879298 -1123994969 -1936085719',obc_get_tle,'',rw_get_speed,'',drp_ebf,'1617368020',gssb_msp_cal_temp,'1979748392 -1525909084',gssb_get_burn_config,'',0,7.456101894378662,444020.0,10872.0
obc_ident,'',drp_add_hrs_alive,'-1651630256',obc_debug,'-1332941167',com_send_cmd,'51807790 D',set_state,'7371391165018935760 5563741641250828476 414329451',obc_get_mem,'',gssb_get_burn_config,'',gssb_pwr,'-685264664 -721249542',drp_get_vars,'',tm_send_from,'7614213569771302146 4897018929127605372 4281053632872614219',0,7.6689207553863525,444020.0,10600.0
com_send_data,'',obc_set_pwm_duty,'2085872789 -410118064',fp_del_cmd_unix,'-459258206',fp_set_cmd_dt,'542387493 -1321651004 -2112667003 y -\',gssb_select,'471300183',obc_reset_wdt,'',fp_test_params,"'655699271 v,+6Z${ -418773102'",tm_send_status,'524880616',gssb_pwr,'-329914017 -1362465237',gssb_get_version,'',-6,6.332878828048706,444020.0,10848.0
fp_del_cmd,'-1796165465 -729244960 1728705345 259460961 -1638596929 -393673029',init_dummy_sensor,'',com_get_config,'n9',rw_get_speed,'',gssb_scan,'-694942725 -20594627',drp_clear_gnd_wdt,'',gssb_set_burn_config,'1205061910 1582950309 182219725 1988917462 149115499 -1218557121 1803782237',drp_test_system_vars,'',tm_send_last,'9901003502745434700 13962394423614648107',gssb_reset,'',-11,6.279273271560669,444020.0,10884.0
fp_set_cmd,'-1088930800 -495017282 594110709 -1016850450 -1616551488 -537346042 -569342062 -1937778475 N-Er fZH^;5+[F',tm_parse_status,'',drp_set_var,'1543032594 -2125201589',obc_get_mem,'',gssb_scan,'-1560087529 -739570416',gssb_get_uuid,'',drp_set_var,'1843519020 1786621704',gssb_fss_commit_config,'',obc_set_pwm_duty,'1396250381 1992998636',gssb_get_temp_int,'',-11,6.258329629898071,444020.0,10604.0
drp_test_system_vars,'',help,'',obc_set_pwm_duty,'1654751189 -680287351',drp_clear_gnd_wdt,'',fp_set_cmd,'-1151819930 -1658392022 -744925425 1333079907 796683168 -269541697 -1902910471 1724315127 E3Arkgn^ Jq5T^Z+(4x',gssb_get_sun,'',com_set_config,"'ERF""[= tv0X*?=1y'",gssb_unlock_config,'308899692',gssb_msp_cal_temp,'915230468 -657335971',obc_update_tle,'',-6,10.282461166381836,444020.0,10540.0
fp_del_cmd,'407893188 487602341 -1535215338 3803362 -1761686811 -1196051449',com_get_node,'',com_send_cmd,'-1009202142 t9`P>_6',drp_get_vars,'',gssb_scan,'-1942045963 -636411346',eps_hard_reset,'',test,'',obc_get_time,'2147155747',com_send_rpt,"'-2029957736 /&f,'",obc_pwm_pwr,'-507358926',-6,6.491719007492065,444020.0,10748.0
tm_send_status,'998596788',obc_set_pwm_freq,'350622461 -197089989083618533998752827481743526662',gssb_update_status,'',gssb_scan,'1193829331 862017067',eps_get_hk,'',init_dummy_sensor,'',obc_update_status,'',test,'@>',fp_reset,'',obc_update_tle,'',-6,6.80460786819458,444020.0,10584.0
gssb_burn,'',gssb_msp_cal_temp,'2088177115 -958493522',com_update_status,'',init_dummy_sensor,'',obc_set_tle,'-555971591 oorw',tm_send_last,'1398082552472505814 8473354308759794810',drp_add_hrs_alive,'1061651177',tm_set_ack,'15845005936615413715 12400724444761995186',com_update_status,'',tm_send_status,'636426706',-6,6.923748254776001,444020.0,10836.0
tm_set_ack,'11638861787562624578 11372869135795890454',tm_send_from,'4634609032918140259 6312169543830832174 3233445178905614262',fp_test_params,'-439996317 dPOH -823761251',gssb_arm_auto,'-680077007',com_ping,'1414789487',init_dummy_sensor,'',gssb_arm_auto,'-1796861911',rw_set_speed,'-248313499 -1849149939',drp_ebf,'1903206528',gssb_fss_commit_config,'',0,9.324074029922485,444020.0,10728.0
gssb_set_addr,'-1695052078',obc_update_tle,'',com_send_tc,'1875213989 :4G'94r',obc_debug,'-324239531',eps_hard_reset,'',eps_hard_reset,'',com_get_config,'TW',fp_reset,'',gssb_burn,'',test,'6T+4',-6,7.53865385055542,444020.0,10560.0
gssb_burn,'',tm_set_ack,'6844055076609122418 1544875116686911233',tm_set_ack,'4649833054142886353 8259923986224280147',gssb_get_burn_config,'',fp_del_cmd,'-306838496 -1037970557 979184721 1887958145 -1189130853 722882919',fp_set_cmd_unix,'-1939744132 632847167 -866098603 %r7J_b$\X_ Ge',rw_get_speed,'',drp_get_vars,'',drp_add_hrs_alive,'-1997185192',obc_get_sensors,'',-11,6.479200124740601,444020.0,10648.0
com_send_data,'bN.G',fp_set_cmd_unix,'-119865531 -1669184975 1400711126 HQMZO3QqF9 ',tm_send_status,'-34781966',obc_prop_tle,'7887508779331516609',gssb_arm_auto,'1184894731',com_send_rpt,'1753096936 Qia9G?ZQ',obc_set_pwm_duty,'1362142008 174890347',gssb_select,'104635114',com_send_cmd,'-837991566 SHI.<)HcF}',gssb_arm_manual,'-1732736046',-11,7.3180577754974365,444020.0,10868.0
drp_set_var,'-1174183553 505144515',eps_set_heater,'-276005430 772682575',drp_get_vars,'',gssb_antenna_release,'-1099184342 880650602 -1015810006 308870369',gssb_antenna_release,'1746108560 185761109 -916770543 1094304517',gssb_arm_auto,'2076990824',com_ping,'1302940913',com_debug,'',eps_update_status,'',fp_del_cmd,'1707510441 -823259300 -1246032320 328687177 565879519 1557773552',-6,9.695777654647827,444020.0,10856.0
com_debug,'',com_send_data,'P4C%I{Rs',gssb_fss_set_config,'1082517104',gssb_update_status,'',gssb_burn,'',tm_send_all,'3872426712982501002 14016497045438435863',com_set_config,"'yx|- Q|gy""xM5:'",com_send_data,'Qsg<))@',drp_clear_gnd_wdt,'',com_debug,'',0,8.272006034851074,444020.0,10616.0
drp_add_hrs_alive,'752162634',obc_reset_wdt,'',gssb_scan,'-1143872496 491870304',com_send_data,"'""|@3'",com_get_node,'',com_send_data,"'8""'",obc_debug,'-1034597594',gssb_get_status,'',eps_get_hk,'',eps_update_status,'',0,8.352105140686035,444020.0,10856.0
fp_set_cmd_unix,'-1655624817 1503291380 -801775092 _=9NW/ G',com_set_node,'874698061',drp_set_deployed,'-861611946',com_ping,'-1122221086',gssb_msp_cal_temp,'-1303853181 -990380409',tm_send_from,'3425184187773855787 18423447964185182648 15442546894529961468',gssb_get_version,'',obc_get_time,'984011811',tm_parse_status,'',help,'',-6,6.240156173706055,444020.0,10864.0
rw_get_speed,'',obc_set_pwm_duty,'346670056 -1108585343',gssb_fss_get_sun,'',gssb_commit_addr,'',drp_add_hrs_alive,'-1174347929',gssb_antenna_release,'84162653 1081700955 -1722142713 -1431725701',gssb_burn,'',gssb_antenna_release,'341508571 1612999962 326228877 1426905303',obc_reset_wdt,'',com_debug,'',0,7.431156635284424,444020.0,10872.0
obc_set_tle,'-1110887392 Q@nD4WNs',drp_clear_gnd_wdt,'',gssb_get_sun,'',eps_get_config,'',obc_ident,'',eps_get_config,'',obc_pwm_pwr,'1735788018',gssb_fss_set_config,'-254286334',gssb_get_temp_int,'',com_debug,'',0,7.294824838638306,444020.0,10836.0
eps_get_config,'',gssb_select,'821463504',drp_add_hrs_alive,'1528851866',gssb_get_model,'',com_get_node,'',gssb_get_sun,'',gssb_set_addr,'1721965333',gssb_scan,'-561615628 713294183',tm_get_last,'16100344411565052890',obc_reset_wdt,'',0,7.277518272399902,444020.0,10844.0
obc_ident,'',com_reset_wdt,'447091058',com_send_cmd,'-1837947223 :\BUGPRRta',tm_parse_status,'',obc_set_pwm_freq,'-840694201 189041521654386213277580527632993853543',tm_send_last,'3101770441950598834 13778732860934002985',gssb_select,'-338647313',tm_send_last,'11435419228360773819 7714579383947070171',fp_del_cmd,'-1068081440 1974085027 1398361246 -1706772420 -380083143 1569371125',gssb_antenna_release,'-1659255636 451373382 1975466014 794603173',-11,7.531766176223755,444020.0,10828.0
obc_reset_wdt,'',com_get_node,'',gssb_get_burn_config,'',obc_set_pwm_duty,'-278024486 1303730491',gssb_burn,'',obc_update_tle,'',gssb_arm_manual,'-1070976335',gssb_get_temp_int,'',fp_del_cmd_unix,'-1283722946',init_dummy_sensor,'',-6,7.068891525268555,444020.0,10592.0
fp_set_cmd,'-37274152 -630616492 983373864 -366341086 -1197740357 -550407863 1703092381 813010049 Q!i cjQF('W',gssb_get_version,'',com_send_data,'GU',set_state,'18352090108171108035 7854139555046468524 -2104088883',obc_reset_wdt,'',gssb_unlock_config,'753215260',obc_debug,'-899064829',tm_get_last,'13072651872359426159',drp_add_hrs_alive,'-1027335798',drp_clear_gnd_wdt,'',-11,6.298829555511475,444020.0,10876.0
gssb_get_temp,'',gssb_fss_get_temp,'',obc_debug,'1230943140',gssb_pwr,'-1629784929 -2066687627',gssb_set_burn_config,'604813426 1342724076 -1522008252 -112130747 -2111215113 1897223362 1088853484',drp_set_deployed,'986554039',obc_get_sensors,'',com_get_node,'',init_dummy_sensor,'',eps_update_status,'',0,7.392767906188965,444020.0,10488.0
obc_reset_wdt,'',tm_parse_status,'',com_set_config,'TgE=* ZO!|<p',drp_clear_gnd_wdt,'',obc_set_pwm_duty,'-173570490 -1842409357',gssb_get_temp,'',gssb_commit_addr,'',obc_set_tle,'1771175319 4-1jVS',rw_get_speed,'',com_debug,'',0,7.4760496616363525,444020.0,10844.0
obc_update_status,'',eps_get_config,'',tm_send_all,'6991506917245209673 18140458811334452311',com_send_rpt,'1729222197 &a-!0|',obc_set_tle,'1459132779 RH~fI1#!iQ',gssb_fss_commit_config,'',tm_set_ack,'7050276900289878503 17327475728597532106',gssb_reset,'',gssb_burn,'',fp_set_cmd_dt,'1554067966 -1938646450 1461834907 (6@( +bh-',-6,6.881190776824951,444020.0,10596.0
rw_get_speed,'',drp_ebf,'726502849',eps_hard_reset,'',tm_send_from,'17557458546091389795 13122180384249735914 11424022897634292621',gssb_select,'142217224',com_get_node,'',tm_get_last,'1460083292759178922',drp_set_var,'-870037299 2077069499',obc_prop_tle,'7591658142689961507',eps_update_status,'',0,7.226255893707275,444020.0,10880.0
help,'',help,'',gssb_update_status,'',drp_ebf,'67926605',rw_get_current,'',rw_set_speed,'-1257193361 65954893',drp_set_var,'1205341267 -1352775414',gssb_get_version,'',obc_set_pwm_duty,'-1154334929 728710458',rw_get_current,'',0,7.274414539337158,444020.0,10560.0
drp_set_var,'1580476135 -785516912',gssb_burn,'',obc_prop_tle,'5998563250746326910',tm_send_from,'13701882973632603235 16715484209917489022 1974168112281070081',gssb_get_temp_int,'',drp_set_var,'-1046934249 835965209',obc_get_sensors,'',com_send_tc,'-1536359959 ?FWut&y`6',gssb_fss_get_temp,'',fp_show,'',-6,7.994966268539429,444020.0,10604.0
com_update_status,'',obc_set_pwm_freq,'259037061 204136592172570942616546448454114655163',obc_set_pwm_duty,'-2045356385 534854262',gssb_commit_addr,'',com_get_node,'',fp_reset,'',obc_set_pwm_freq,'683465971 56521453155944109088170257686530691464',gssb_get_temp_int,'',com_get_config,'KK',gssb_fss_get_sun,'',0,7.301363706588745,444020.0,10464.0
obc_set_pwm_duty,'-1149457127 -948271904',gssb_fss_get_sun,'',gssb_get_status,'',gssb_scan,'-1062951792 1671193364',drp_get_vars,'',fp_del_cmd_unix,'1426593910',tm_send_last,'16327101962693305582 2329096270745230788',gssb_get_temp,'',obc_get_mem,'',eps_get_config,'',-6,6.640297174453735,444020.0,10728.0
drp_clear_gnd_wdt,'',gssb_get_version,'',gssb_reset,'',fp_set_cmd_unix,'-653317018 -1144247202 1166300862 _ WR~'=0',obc_set_pwm_duty,'375737492 -443756412',fp_del_cmd_unix,'1992580491',fp_del_cmd,'1047680796 1444729031 1052757312 -854063029 -1021331010 -1657186096',com_update_status,'',drp_get_vars,'',gssb_get_temp,'',-11,6.423902988433838,444020.0,10828.0
obc_debug,'1064655733',obc_reset_wdt,'',fp_show,'',fp_reset,'',obc_ident,'',rw_get_speed,'',help,'',tm_get_last,'1878261257205451077',obc_set_pwm_duty,'-1826961418 2117873452',tm_parse_status,'',0,7.420295715332031,444020.0,10616.0
tm_get_last,'17312874636100185734',com_send_data,"'""nQVY>'",gssb_fss_commit_config,'',fp_del_cmd,'-1650586495 -884690096 296369302 -1901143646 463637004 -1152807779',gssb_get_sun,'',gssb_fss_set_config,'-1875459876',gssb_fss_commit_config,'',drp_set_deployed,'-666687220',obc_get_mem,'',gssb_fss_commit_config,'',-11,7.250034332275391,444020.0,10900.0
gssb_select,'-1470731069',com_ping,'955989545',obc_reset_wdt,'',com_send_cmd,"'913410464 k,\$fF'",tm_send_last,'624572340685358916 8394424081183785364',obc_set_pwm_freq,'1975737910 136514607962135127848867408136775143104',init_dummy_sensor,'',rw_get_speed,'',fp_show,'',gssb_fss_set_config,'1942729734',0,10.152761697769165,444020.0,10592.0
gssb_get_status,'',obc_set_tle,'782569713 {W?`',drp_set_var,'1172706987 1366863726',gssb_arm_manual,'-499708436',obc_get_mem,'',gssb_fss_set_config,'-1096667457',gssb_get_status,'',eps_hard_reset,'',obc_reset_wdt,'',drp_set_deployed,'-147313701',0,7.281629800796509,444020.0,10612.0
fp_reset,'',drp_set_deployed,'777560358',init_dummy_sensor,'',drp_add_hrs_alive,'-791647561',com_reset_wdt,'-33898657',eps_update_status,'',tm_send_status,'1092559578',drp_add_hrs_alive,'1425733293',com_get_node,'',eps_hard_reset,'',-6,6.826878070831299,444020.0,10880.0
drp_ebf,'1600950306',help,'',com_send_data,'MH5L',com_ping,'-70879229',eps_update_status,'',gssb_set_burn_config,'-322379750 951838513 -106440620 5958454 1060618159 -1021094578 1287349085',com_ping,'-1798486063',obc_get_tle,'',gssb_reset,'',gssb_set_addr,'-346430563',0,13.205989599227905,444020.0,10868.0
test,'Nw'hf@',gssb_get_burn_config,'',gssb_unlock_config,'1997339997',rw_get_current,'',gssb_unlock_config,'7161525',gssb_fss_get_sun,'',gssb_scan,'1873503302 -208393429',com_debug,'',rw_get_speed,'',obc_ident,'',0,7.29709792137146,444020.0,10660.0
drp_add_hrs_alive,'954884390',tm_get_last,'4087971931151213193',obc_set_tle,'-1411054871 ',obc_prop_tle,'-657740337105775881',drp_set_var,'-590312461 -284003546',drp_set_deployed,'748021806',com_send_cmd,'1898824589 u#<ClK\',com_ping,'-1044111461',tm_send_all,'6060392985053435898 16574792350410334316',obc_pwm_pwr,'-1768925240',0,10.734573364257812,444020.0,10540.0
gssb_update_status,'',gssb_get_sun,'',obc_ident,'',gssb_msp_cal_temp,'1389842141 -888242730',tm_send_all,'13979998453896259226 13483641102949195590',eps_hard_reset,'',drp_test_system_vars,'',eps_hard_reset,'',set_state,'7768148901026980845 7432546147244406828 -1080921076',fp_set_cmd_dt,'-827440117 -1338582276 -1928005534 } 5',-6,10.36633825302124,444020.0,10596.0
drp_ebf,'1954114945',gssb_fss_set_config,'1519041089',gssb_pwr,'364986225 1736267407',obc_prop_tle,'-5136443718797735839',obc_reset_wdt,'',rw_set_speed,'326385708 -1444586196',drp_ebf,'1486501624',tm_send_last,'5965857863387990004 3757870381360288557',gssb_antenna_release,'-918431163 1163820284 430768414 505825701',gssb_set_burn_config,'1268876606 -906013968 1621247269 -1149918070 444409274 -590843605 -1728014466',0,7.279499053955078,444020.0,10604.0
gssb_antenna_release,'-60053631 -1119022564 104256766 -352623768',eps_hard_reset,'',obc_ident,'',com_send_cmd,'-1813557008 ',tm_send_all,'7271733640604192791 15441258066597968070',obc_get_mem,'',gssb_fss_commit_config,'',gssb_get_uuid,'',com_send_cmd,'989495188 XVA`9=:-2y',gssb_set_burn_config,'-508290862 10741905 201119057 -1249084762 -236025732 264350935 2051780558',0,8.278548240661621,444020.0,10656.0
gssb_get_uuid,'',tm_set_ack,'15708714340290820270 2075883670563988822',obc_ident,'',help,'',tm_send_last,'1603351380386178216 2259677641953614726',drp_add_hrs_alive,'2106721510',eps_get_hk,'',tm_send_all,'11867566949063778015 17985255763890819183',gssb_unlock_config,'186406149',rw_get_speed,'',0,7.490887403488159,444020.0,10912.0
gssb_get_sun,'',gssb_set_burn_config,'-614702958 -84753644 626157135 1025215601 -1020538412 15363990 547862290',drp_set_var,'705525193 1904324847',eps_get_hk,'',help,'',tm_send_last,'671426639720504394 7370255085636315955',obc_set_tle,'-123443326 L',com_send_cmd,'-909349023 d@vLEU',rw_set_speed,'-330990113 592082590',eps_set_heater,'-445347640 -594935415',0,7.490648984909058,444020.0,10752.0
gssb_update_status,'',gssb_fss_get_sun,'',gssb_set_burn_config,'635345360 -978892106 777666692 1409021063 871097817 765960060 -1064490436',gssb_fss_set_config,'-1094237520',com_get_node,'',drp_set_deployed,'1438392280',com_send_cmd,"'-1510288688 ""o`W'",tm_send_status,'1254587559',gssb_msp_get_temp,'',gssb_get_temp_int,'',-6,7.737097978591919,444020.0,10608.0
